Name,Address,City,Province,Postal Code,Latitude,Longitude,Rating,Types
OutName,45305 Luckakuck Way,Chilliwack,British Columbia,V2R 3C7,99.99,77.77,5.0,"a, b, c, d"
OutName,710-3025 Lougheed Hwy,Coquitlam,British Columbia,V3B 1C6,99.99,77.77,5.0,"a, b, c, d"
OutName,1035 Lougheed Hwy.,Coquitlam,British Columbia,V3K 6N5,99.99,77.77,5.0,"a, b, c, d"
OutName,2633 Cliffe Avenue\nDriftwood Mall,Courtenay,British Columbia,V9N 2L8,99.99,77.77,5.0,"a, b, c, d"
OutName,510 - 1500 Cranbrook Street,Cranbrook,British Columbia,V1C 3S8,99.99,77.77,5.0,"a, b, c, d"
OutName,1525 Alaska Ave,Dawson Creek,British Columbia,V1G 1Z8,99.99,77.77,5.0,"a, b, c, d"
OutName,116-6345 120th Street,Delta,British Columbia,V4E 2A6,99.99,77.77,5.0,"a, b, c, d"
OutName,5845 Trans Canada Hwy.,Duncan,British Columbia,V9L 3R9,99.99,77.77,5.0,"a, b, c, d"
OutName,1602 7th Avenue (Box 1930),Fernie,British Columbia,V0B 1M0,99.99,77.77,5.0,"a, b, c, d"
OutName,9824 100th Street,Fort St John,British Columbia,V1J 3Y1,99.99,77.77,5.0,"a, b, c, d"
OutName,#700 - 500 Notre Dame Drive\nColumbia Square Mall,Kamloops,British Columbia,V2C 6T6,99.99,77.77,5.0,"a, b, c, d"
OutName,102-340 Victoria Street,Kamloops,British Columbia,V2C 2A5,99.99,77.77,5.0,"a, b, c, d"
OutName,#650  - 2339 Highway 97 N.,Kelowna,British Columbia,V1X 4H9,99.99,77.77,5.0,"a, b, c, d"
OutName,545 Harvey Ave,Kelowna,British Columbia,V1Y 6C7,99.99,77.77,5.0,"a, b, c, d"
OutName,19700 Langley ByPass,Langley,British Columbia,V3A 7B1,99.99,77.77,5.0,"a, b, c, d"
OutName,20090 - 91A Avenue,Langley,British Columbia,V1M 3Y9,99.99,77.77,5.0,"a, b, c, d"
OutName,3939 Crawford Avenue,Merritt,British Columbia,V1K 0A4,99.99,77.77,5.0,"a, b, c, d"
OutName,160-32555 London Avenue,Mission,British Columbia,V2V 6M7,99.99,77.77,5.0,"a, b, c, d"
OutName,2-5779 Turner Road,Nanaimo,British Columbia,V9T 6L8,99.99,77.77,5.0,"a, b, c, d"
OutName,1045 Columbia Street,New Westminster,British Columbia,V3M 1C4,99.99,77.77,5.0,"a, b, c, d"
OutName,Unit P100-805 Boyd Street,New Westminster,British Columbia,V3M 5X2,99.99,77.77,5.0,"a, b, c, d"
OutName,88 Chesterfield Ave,North Vancouver,British Columbia,V3S 2W4,99.99,77.77,5.0,"a, b, c, d"
OutName,1078 Marine Drive,North Vancouver,British Columbia,V7P 1S5,99.99,77.77,5.0,"a, b, c, d"
OutName,430 East Island Highway,Parksville,British Columbia,V9P 2H7,99.99,77.77,5.0,"a, b, c, d"
OutName,1900 Main Street,Penticton,British Columbia,V2A 5H4,99.99,77.77,5.0,"a, b, c, d"
OutName,Unit 510 - 19800 Lougheed Hwy,Pitt Meadows,British Columbia,V3Y 2W1,99.99,77.77,5.0,"a, b, c, d"
OutName,Unit # 100 \u2013 3550 Johnston Road,Port Alberni,British Columbia,V9Y 7X1,99.99,77.77,5.0,"a, b, c, d"
OutName,2500 Vance Road,Prince George,British Columbia,V2N 6Z3,99.99,77.77,5.0,"a, b, c, d"
OutName,102-841 West Central Street,Prince George,British Columbia,V2M 3C8,99.99,77.77,5.0,"a, b, c, d"
OutName,#50 8100 Ackroyd Road,Richmond,British Columbia,V6X 3K2,99.99,77.77,5.0,"a, b, c, d"
OutName,2000-11662 Steveston Hwy,Richmond,British Columbia,V7A 1N6,99.99,77.77,5.0,"a, b, c, d"
OutName,#100-251 TransCanada Hwy. N.W.,Salmon Arm,British Columbia,V1E 3B8,99.99,77.77,5.0,"a, b, c, d"
OutName,40167 Glenalder Place,Squamish,British Columbia,V8B 0G2,99.99,77.77,5.0,"a, b, c, d"
OutName,#1081 - 10153 King George Blvd,Surrey,British Columbia,V3T 2W1,99.99,77.77,5.0,"a, b, c, d"
OutName,600-6486 176th St,Surrey,British Columbia,V3S 4G3,99.99,77.77,5.0,"a, b, c, d"
OutName,801-15980 Fraser Hwy,Surrey,British Columbia,V3S 2W4,99.99,77.77,5.0,"a, b, c, d"
OutName,15125 100th Avenue,Surrey,British Columbia,V3R 9P4,99.99,77.77,5.0,"a, b, c, d"
OutName,600-7488 King George Blvd\nKings Cross Mall,Surrey,British Columbia,V3W 0H9,99.99,77.77,5.0,"a, b, c, d"
OutName,12060 Nordel Way,Surrey,British Columbia,V3W 1P6,99.99,77.77,5.0,"a, b, c, d"
OutName,1956 152nd Street,Surrey,British Columbia,V4A 4N6,99.99,77.77,5.0,"a, b, c, d"
OutName,4924 Highway 16 West,Terrace,British Columbia,V8G 4C3,99.99,77.77,5.0,"a, b, c, d"
OutName,190-1333 West Broadway,Vancouver,British Columbia,V6H 4C1,99.99,77.77,5.0,"a, b, c, d"
OutName,2850 Bentall Street,Vancouver,British Columbia,V5M 4H4,99.99,77.77,5.0,"a, b, c, d"
OutName,3604 32nd Street,Vernon,British Columbia,V1T 5N3,99.99,77.77,5.0,"a, b, c, d"
OutName,#10-797 Hillside Avenue,Victoria,British Columbia,V8T 1Z5,99.99,77.77,5.0,"a, b, c, d"
OutName,2755 Veterans Memorial Parkway,Victoria,British Columbia,V9B 3S5,99.99,77.77,5.0,"a, b, c, d"
OutName,#102 - 3510 Blanshard Street,Victoria,British Columbia,V8X 1W3,99.99,77.77,5.0,"a, b, c, d"
OutName,3994 A Shelbourne Street,Victoria,British Columbia,V8N 3E1,99.99,77.77,5.0,"a, b, c, d"
OutName,"2563 Dobbin Rd., Hwy 97 S.",Westbank,British Columbia,V4T 2J6,99.99,77.77,5.0,"a, b, c, d"
OutName,2010 Innsbruck Drive,Whistler,British Columbia,V0N 1B2,99.99,77.77,5.0,"a, b, c, d"
OutName,285 Donald Road,Williams Lake,British Columbia,V2G 4K4,99.99,77.77,5.0,"a, b, c, d"
OutName,"#2, 1140 Richmond Ave",Brandon,Manitoba,R7A 1M6,99.99,77.77,5.0,"a, b, c, d"
OutName,215 La Verendrye Boulevard,Morden,Manitoba,R6M 1A2,99.99,77.77,5.0,"a, b, c, d"
OutName,1018 Manitoba Ave,Selkirk,Manitoba,R1A 4M2,99.99,77.77,5.0,"a, b, c, d"
OutName,4 Moak Crescent,Thompson,Manitoba,R8N 2B7,99.99,77.77,5.0,"a, b, c, d"
OutName,2517 Portage Avenue,Winnipeg,Manitoba,R3J 0P1,99.99,77.77,5.0,"a, b, c, d"
OutName,66-333 St. Mary Avenue,Winnipeg,Manitoba,R3C 4A5,99.99,77.77,5.0,"a, b, c, d"
OutName,Unit A-2211 McPhillips Street,Winnipeg,Manitoba,R2V 3M5,99.99,77.77,5.0,"a, b, c, d"
OutName,1160 Taylor Avenue,Winnipeg,Manitoba,R3M 3Z4,99.99,77.77,5.0,"a, b, c, d"
OutName,1630 Kenaston Blvd,Winnipeg,Manitoba,R3P 2M6,99.99,77.77,5.0,"a, b, c, d"
OutName,210-1615 Regent Ave. W.\nKildonan Crossing Centre,Winnipeg,Manitoba,R2C 5C6,99.99,77.77,5.0,"a, b, c, d"
OutName,2729 Pembina Hwy,Winnipeg,Manitoba,R3T 2H5,99.99,77.77,5.0,"a, b, c, d"
OutName,690 St. James Street,Winnipeg,Manitoba,R3G 3J7,99.99,77.77,5.0,"a, b, c, d"
OutName,1919 Bishop Grandin Blvd.,Winnipeg,Manitoba,R2M 3E8,99.99,77.77,5.0,"a, b, c, d"
OutName,"#2, 1140 Richmond Ave",Brandon,Manitoba,R7A 1M6,99.99,77.77,5.0,"a, b, c, d"
OutName,215 La Verendrye Boulevard,Morden,Manitoba,R6M 1A2,99.99,77.77,5.0,"a, b, c, d"
OutName,1018 Manitoba Ave,Selkirk,Manitoba,R1A 4M2,99.99,77.77,5.0,"a, b, c, d"
OutName,4 Moak Crescent,Thompson,Manitoba,R8N 2B7,99.99,77.77,5.0,"a, b, c, d"
OutName,2517 Portage Avenue,Winnipeg,Manitoba,R3J 0P1,99.99,77.77,5.0,"a, b, c, d"
OutName,66-333 St. Mary Avenue,Winnipeg,Manitoba,R3C 4A5,99.99,77.77,5.0,"a, b, c, d"
OutName,Unit A-2211 McPhillips Street,Winnipeg,Manitoba,R2V 3M5,99.99,77.77,5.0,"a, b, c, d"
OutName,1160 Taylor Avenue,Winnipeg,Manitoba,R3M 3Z4,99.99,77.77,5.0,"a, b, c, d"
OutName,1630 Kenaston Blvd,Winnipeg,Manitoba,R3P 2M6,99.99,77.77,5.0,"a, b, c, d"
OutName,210-1615 Regent Ave. W.\nKildonan Crossing Centre,Winnipeg,Manitoba,R2C 5C6,99.99,77.77,5.0,"a, b, c, d"
OutName,2729 Pembina Hwy,Winnipeg,Manitoba,R3T 2H5,99.99,77.77,5.0,"a, b, c, d"
OutName,690 St. James Street,Winnipeg,Manitoba,R3G 3J7,99.99,77.77,5.0,"a, b, c, d"
OutName,1919 Bishop Grandin Blvd.,Winnipeg,Manitoba,R2M 3E8,99.99,77.77,5.0,"a, b, c, d"
OutName,164 Hebert Boulevard,Edmundston,New Brunswick,E3V 2S7,99.99,77.77,5.0,"a, b, c, d"
OutName,1230 Prospect Street,Fredericton,New Brunswick,E3B 3C2,99.99,77.77,5.0,"a, b, c, d"
OutName,98 Douglastown Blvd,Miramichi,New Brunswick,E1V 0A3,99.99,77.77,5.0,"a, b, c, d"
OutName,1380 Mountain Road,Moncton,New Brunswick,E1C 2T8,99.99,77.77,5.0,"a, b, c, d"
OutName,120 McAllister Dr,Saint John,New Brunswick,E2J 2S5,99.99,77.77,5.0,"a, b, c, d"
OutName,164 Hebert Boulevard,Edmundston,New Brunswick,E3V 2S7,99.99,77.77,5.0,"a, b, c, d"
OutName,1230 Prospect Street,Fredericton,New Brunswick,E3B 3C2,99.99,77.77,5.0,"a, b, c, d"
OutName,98 Douglastown Blvd,Miramichi,New Brunswick,E1V 0A3,99.99,77.77,5.0,"a, b, c, d"
OutName,1380 Mountain Road,Moncton,New Brunswick,E1C 2T8,99.99,77.77,5.0,"a, b, c, d"
OutName,120 McAllister Dr,Saint John,New Brunswick,E2J 2S5,99.99,77.77,5.0,"a, b, c, d"
OutName,F3-35 Kelsey Dr,St. Johns,Newfoundland,A1B 5C8,99.99,77.77,5.0,"a, b, c, d"
OutName,415 Stavanger Drive,St. Johns,Newfoundland,A1A 0A1,99.99,77.77,5.0,"a, b, c, d"
OutName,F3-35 Kelsey Dr,St. Johns,Newfoundland,A1B 5C8,99.99,77.77,5.0,"a, b, c, d"
OutName,415 Stavanger Drive,St. Johns,Newfoundland,A1A 0A1,99.99,77.77,5.0,"a, b, c, d"
OutName,133 Church Street,Antigonish,Nova Scotia,B2G 2E3,99.99,77.77,5.0,"a, b, c, d"
OutName,485 Hwy #10,Bridgewater,Nova Scotia,B4V 7P4,99.99,77.77,5.0,"a, b, c, d"
OutName,111 Shubie Drive,Dartmouth,Nova Scotia,B3B 0C3,99.99,77.77,5.0,"a, b, c, d"
OutName,611 Portland Street,Dartmouth,Nova Scotia,B2W 2M6,99.99,77.77,5.0,"a, b, c, d"
OutName,194A Chain Lake Drive,Halifax,Nova Scotia,B3S 1C5,99.99,77.77,5.0,"a, b, c, d"
OutName,1858 Granville Street,Halifax,Nova Scotia,B3J 0A2,99.99,77.77,5.0,"a, b, c, d"
OutName,710 Sackville Drive,Lower Sackville,Nova Scotia,B4E 3A4,99.99,77.77,5.0,"a, b, c, d"
OutName,9278 Commercial Street,New Minas,Nova Scotia,B4N 3E9,99.99,77.77,5.0,"a, b, c, d"
OutName,329 Prince St,Sydney,Nova Scotia,B1P 5K6,99.99,77.77,5.0,"a, b, c, d"
OutName,134 Starrs Rd,Yarmouth,Nova Scotia,B5A 4E5,99.99,77.77,5.0,"a, b, c, d"
OutName,133 Church Street,Antigonish,Nova Scotia,B2G 2E3,99.99,77.77,5.0,"a, b, c, d"
OutName,485 Hwy #10,Bridgewater,Nova Scotia,B4V 7P4,99.99,77.77,5.0,"a, b, c, d"
OutName,111 Shubie Drive,Dartmouth,Nova Scotia,B3B 0C3,99.99,77.77,5.0,"a, b, c, d"
OutName,611 Portland Street,Dartmouth,Nova Scotia,B2W 2M6,99.99,77.77,5.0,"a, b, c, d"
OutName,194A Chain Lake Drive,Halifax,Nova Scotia,B3S 1C5,99.99,77.77,5.0,"a, b, c, d"
OutName,1858 Granville Street,Halifax,Nova Scotia,B3J 0A2,99.99,77.77,5.0,"a, b, c, d"
OutName,710 Sackville Drive,Lower Sackville,Nova Scotia,B4E 3A4,99.99,77.77,5.0,"a, b, c, d"
OutName,9278 Commercial Street,New Minas,Nova Scotia,B4N 3E9,99.99,77.77,5.0,"a, b, c, d"
OutName,329 Prince St,Sydney,Nova Scotia,B1P 5K6,99.99,77.77,5.0,"a, b, c, d"
OutName,134 Starrs Rd,Yarmouth,Nova Scotia,B5A 4E5,99.99,77.77,5.0,"a, b, c, d"
OutName,7300 Boulevard des Roseraies,Anjou,Quebec,H1M 2T5,99.99,77.77,5.0,"a, b, c, d"
OutName,3485 rue Clemenceau,Beauport,Quebec,G1C 0B6,99.99,77.77,5.0,"a, b, c, d"
OutName,7733 Boul. Taschereau,Brossard,Quebec,J4Y 1A3,99.99,77.77,5.0,"a, b, c, d"
OutName,161 Boul. St-Joseph,Drummondville,Quebec,J2C 2A7,99.99,77.77,5.0,"a, b, c, d"
OutName,"61, de la Gappe Boulevard",Gatineau,Quebec,J8T 0B5,99.99,77.77,5.0,"a, b, c, d"
OutName,1150 Yves Blais,Lachenaie,Quebec,J6V 1P4,99.99,77.77,5.0,"a, b, c, d"
OutName,"1345, Route de lA\xe9roport",LAncienne-Lorette,Quebec,G2G 1G5,99.99,77.77,5.0,"a, b, c, d"
OutName,6857 Boul. Newman,Lasalle,Quebec,H8N 3E4,99.99,77.77,5.0,"a, b, c, d"
OutName,5840 Boulevard Robert-Bourassa,Laval,Quebec,H7E 0A5,99.99,77.77,5.0,"a, b, c, d"
OutName,450 Promenade Du Centropolis,Laval,Quebec,H7T 3C2,99.99,77.77,5.0,"a, b, c, d"
OutName,5850 Avenue des Arpents,Levis,Quebec,G6V 0B5,99.99,77.77,5.0,"a, b, c, d"
OutName,"150, Mont\xe9e Masson",Mascouche,Quebec,J7K 3B4,99.99,77.77,5.0,"a, b, c, d"
OutName,17 545 rue Charles,Mirabel,Quebec,J7J 1P3,99.99,77.77,5.0,"a, b, c, d"
OutName,"141, Albiny-Paquette",Mont-Laurier,Quebec,J9L 1J2,99.99,77.77,5.0,"a, b, c, d"
OutName,"4500, boul. des Gradins - #400",Qu\xe9bec,Quebec,G2J 1A6,99.99,77.77,5.0,"a, b, c, d"
OutName,8445 Blvd de LOrmi\xe8re,Qu\xe9bec,Quebec,G2C 1C2,99.99,77.77,5.0,"a, b, c, d"
OutName,1231 Boul. Des Promenades,Saint-Bruno,Quebec,J3V 6H1,99.99,77.77,5.0,"a, b, c, d"
OutName,155 de la Visitation,Saint-Charles-Borrom\xe9e,Quebec,J6E 4N4,99.99,77.77,5.0,"a, b, c, d"
OutName,"14917, Boulevard Lacroix",Saint-Georges,Quebec,G5Y 5P2,99.99,77.77,5.0,"a, b, c, d"
OutName,725 rue Gadbois,Saint-Jean-Sur-Richelieu,Quebec,J3A 1V1,99.99,77.77,5.0,"a, b, c, d"
OutName,"1060, boul. du Grand-H\xe9ron",Saint-J\xe9r\xf4me,Quebec,J7Y 5K8,99.99,77.77,5.0,"a, b, c, d"
OutName,489 route du Pont,Saint-Nicolas,Quebec,G7A 2N9,99.99,77.77,5.0,"a, b, c, d"
OutName,2051 Boul. Nobel,Sainte-Julie,Quebec,J3E 1Z8,99.99,77.77,5.0,"a, b, c, d"
OutName,"101, boulevard Cur",Sainte-Th,Quebec,J7E 2X6,99.99,77.77,5.0,"a, b, c, d"
OutName,550 Jean-Paul Perreault,Sherbrooke,Quebec,J1L 3A6,99.99,77.77,5.0,"a, b, c, d"
OutName,"52, boul. De la Cit\xe9 des Jeunes",Vaudreuil,Quebec,J7V 9L5,99.99,77.77,5.0,"a, b, c, d"
OutName,7300 Boulevard des Roseraies,Anjou,Quebec,H1M 2T5,99.99,77.77,5.0,"a, b, c, d"
OutName,3485 rue Clemenceau,Beauport,Quebec,G1C 0B6,99.99,77.77,5.0,"a, b, c, d"
OutName,7733 Boul. Taschereau,Brossard,Quebec,J4Y 1A3,99.99,77.77,5.0,"a, b, c, d"
OutName,161 Boul. St-Joseph,Drummondville,Quebec,J2C 2A7,99.99,77.77,5.0,"a, b, c, d"
OutName,"61, de la Gappe Boulevard",Gatineau,Quebec,J8T 0B5,99.99,77.77,5.0,"a, b, c, d"
OutName,1150 Yves Blais,Lachenaie,Quebec,J6V 1P4,99.99,77.77,5.0,"a, b, c, d"
OutName,"1345, Route de lA\xe9roport",LAncienne-Lorette,Quebec,G2G 1G5,99.99,77.77,5.0,"a, b, c, d"
OutName,6857 Boul. Newman,Lasalle,Quebec,H8N 3E4,99.99,77.77,5.0,"a, b, c, d"
OutName,5840 Boulevard Robert-Bourassa,Laval,Quebec,H7E 0A5,99.99,77.77,5.0,"a, b, c, d"
OutName,450 Promenade Du Centropolis,Laval,Quebec,H7T 3C2,99.99,77.77,5.0,"a, b, c, d"
OutName,5850 Avenue des Arpents,Levis,Quebec,G6V 0B5,99.99,77.77,5.0,"a, b, c, d"
OutName,"150, Mont\xe9e Masson",Mascouche,Quebec,J7K 3B4,99.99,77.77,5.0,"a, b, c, d"
OutName,17 545 rue Charles,Mirabel,Quebec,J7J 1P3,99.99,77.77,5.0,"a, b, c, d"
OutName,"141, Albiny-Paquette",Mont-Laurier,Quebec,J9L 1J2,99.99,77.77,5.0,"a, b, c, d"
OutName,"4500, boul. des Gradins - #400",Qu\xe9bec,Quebec,G2J 1A6,99.99,77.77,5.0,"a, b, c, d"
OutName,8445 Blvd de LOrmi\xe8re,Qu\xe9bec,Quebec,G2C 1C2,99.99,77.77,5.0,"a, b, c, d"
OutName,1231 Boul. Des Promenades,Saint-Bruno,Quebec,J3V 6H1,99.99,77.77,5.0,"a, b, c, d"
OutName,155 de la Visitation,Saint-Charles-Borrom\xe9e,Quebec,J6E 4N4,99.99,77.77,5.0,"a, b, c, d"
OutName,"14917, Boulevard Lacroix",Saint-Georges,Quebec,G5Y 5P2,99.99,77.77,5.0,"a, b, c, d"
OutName,725 rue Gadbois,Saint-Jean-Sur-Richelieu,Quebec,J3A 1V1,99.99,77.77,5.0,"a, b, c, d"
OutName,"1060, boul. du Grand-H\xe9ron",Saint-J\xe9r\xf4me,Quebec,J7Y 5K8,99.99,77.77,5.0,"a, b, c, d"
OutName,489 route du Pont,Saint-Nicolas,Quebec,G7A 2N9,99.99,77.77,5.0,"a, b, c, d"
OutName,2051 Boul. Nobel,Sainte-Julie,Quebec,J3E 1Z8,99.99,77.77,5.0,"a, b, c, d"
OutName,"101, boulevard Cur",Sainte-Th,Quebec,J7E 2X6,99.99,77.77,5.0,"a, b, c, d"
OutName,550 Jean-Paul Perreault,Sherbrooke,Quebec,J1L 3A6,99.99,77.77,5.0,"a, b, c, d"
OutName,"52, boul. De la Cit\xe9 des Jeunes",Vaudreuil,Quebec,J7V 9L5,99.99,77.77,5.0,"a, b, c, d"
OutName,102 Souris Avenue,Estevan,Saskatchewan,S4A 1J3,99.99,77.77,5.0,"a, b, c, d"
OutName,1650 Main Street North,Moose Jaw,Saskatchewan,S6J 1L3,99.99,77.77,5.0,"a, b, c, d"
OutName,Unit 34 - 11434 Railway Avenue\n11434 Railway Avenue,North Battleford,Saskatchewan,S9A 3G8,99.99,77.77,5.0,"a, b, c, d"
OutName,"3250 2nd Ave., West",Prince Albert,Saskatchewan,S6V 5E9,99.99,77.77,5.0,"a, b, c, d"
OutName,2660 Quance Street,Regina,Saskatchewan,S4V 2X5,99.99,77.77,5.0,"a, b, c, d"
OutName,545 Albert Street N.,Regina,Saskatchewan,S4R 8E2,99.99,77.77,5.0,"a, b, c, d"
OutName,4303 Rochdale Blvd,Regina,Saskatchewan,S4X 4R3,99.99,77.77,5.0,"a, b, c, d"
OutName,4657 Rae Street,Regina,Saskatchewan,S4S 6K6,99.99,77.77,5.0,"a, b, c, d"
OutName,329 Herold Road,Saskatoon,Saskatchewan,S7V 1J7,99.99,77.77,5.0,"a, b, c, d"
OutName,1601 8 Street E,Saskatoon,Saskatchewan,S7H 0T2,99.99,77.77,5.0,"a, b, c, d"
OutName,515 Nelson Road,Saskatoon,Saskatchewan,S7S 1P4,99.99,77.77,5.0,"a, b, c, d"
OutName,826 51st Street,Saskatoon,Saskatchewan,S7K 5C7,99.99,77.77,5.0,"a, b, c, d"
OutName,1601 North Service Road East,Swift Current,Saskatchewan,S9H 3X6,99.99,77.77,5.0,"a, b, c, d"
OutName,35 Riverview Drive,Weyburn,Saskatchewan,S4H 1W2,99.99,77.77,5.0,"a, b, c, d"
OutName,226 Broadway St. SE.,Yorkton,Saskatchewan,S3N 3K7,99.99,77.77,5.0,"a, b, c, d"
OutName,102 Souris Avenue,Estevan,Saskatchewan,S4A 1J3,99.99,77.77,5.0,"a, b, c, d"
OutName,1650 Main Street North,Moose Jaw,Saskatchewan,S6J 1L3,99.99,77.77,5.0,"a, b, c, d"
OutName,Unit 34 - 11434 Railway Avenue\n11434 Railway Avenue,North Battleford,Saskatchewan,S9A 3G8,99.99,77.77,5.0,"a, b, c, d"
OutName,"3250 2nd Ave., West",Prince Albert,Saskatchewan,S6V 5E9,99.99,77.77,5.0,"a, b, c, d"
OutName,2660 Quance Street,Regina,Saskatchewan,S4V 2X5,99.99,77.77,5.0,"a, b, c, d"
OutName,545 Albert Street N.,Regina,Saskatchewan,S4R 8E2,99.99,77.77,5.0,"a, b, c, d"
OutName,4303 Rochdale Blvd,Regina,Saskatchewan,S4X 4R3,99.99,77.77,5.0,"a, b, c, d"
OutName,4657 Rae Street,Regina,Saskatchewan,S4S 6K6,99.99,77.77,5.0,"a, b, c, d"
OutName,329 Herold Road,Saskatoon,Saskatchewan,S7V 1J7,99.99,77.77,5.0,"a, b, c, d"
OutName,1601 8 Street E,Saskatoon,Saskatchewan,S7H 0T2,99.99,77.77,5.0,"a, b, c, d"
OutName,515 Nelson Road,Saskatoon,Saskatchewan,S7S 1P4,99.99,77.77,5.0,"a, b, c, d"
OutName,826 51st Street,Saskatoon,Saskatchewan,S7K 5C7,99.99,77.77,5.0,"a, b, c, d"
OutName,1601 North Service Road East,Swift Current,Saskatchewan,S9H 3X6,99.99,77.77,5.0,"a, b, c, d"
OutName,35 Riverview Drive,Weyburn,Saskatchewan,S4H 1W2,99.99,77.77,5.0,"a, b, c, d"
OutName,226 Broadway St. SE.,Yorkton,Saskatchewan,S3N 3K7,99.99,77.77,5.0,"a, b, c, d"
OutName,"Unit 202, 114 Sierra Springs Drive",Airdrie,Alberta,T4B 3G6,99.99,77.77,5.0,"a, b, c, d"
OutName,PO Box 3528,Banff,Alberta,T1L 1E1,99.99,77.77,5.0,"a, b, c, d"
OutName,5329 - 72 Avenue SE,Calgary,Alberta,T2C 4H6,99.99,77.77,5.0,"a, b, c, d"
OutName,"Unit 109, 391 Aspen Glen Landing SW",Calgary,Alberta,T3H 0N6,99.99,77.77,5.0,"a, b, c, d"
OutName,"#116, 11658 Sarcee Trail NW",Calgary,Alberta,T3R 0A1,99.99,77.77,5.0,"a, b, c, d"
OutName,2000 Airport Road NE,Calgary,Alberta,T2E 6W5,99.99,77.77,5.0,"a, b, c, d"
OutName,Box #506 6455 Macleod Trail SW,Calgary,Alberta,T2H 0K9,99.99,77.77,5.0,"a, b, c, d"
OutName,"Unit 235,130 Country Village Road NE",Calgary,Alberta,T3K 6B8,99.99,77.77,5.0,"a, b, c, d"
OutName,"Unit 100A, 20 Crowfoot Crescent NW",Calgary,Alberta,T3G 2P6,99.99,77.77,5.0,"a, b, c, d"
OutName,"#238,1221 Canyon Meadows Drive SE",Calgary,Alberta,T2J 6G2,99.99,77.77,5.0,"a, b, c, d"
OutName,"#E7, 901 - 64 Avenue NE",Calgary,Alberta,T2E 7P4,99.99,77.77,5.0,"a, b, c, d"
OutName,7979 - 11th Street,Calgary,Alberta,T2H 0A7,99.99,77.77,5.0,"a, b, c, d"
OutName,"#230, 3619 - 61 Avenue SE",Calgary,Alberta,T2C 4T8,99.99,77.77,5.0,"a, b, c, d"
OutName,"B470, 9737 Macleod Trail South",Calgary,Alberta,T2V 5H5,99.99,77.77,5.0,"a, b, c, d"
OutName,"1332, 3800 Memorial Drive NE",Calgary,Alberta,T2A 2K2,99.99,77.77,5.0,"a, b, c, d"
OutName,#110 428 - 36th Street NE,Calgary,Alberta,T2A 5W8,99.99,77.77,5.0,"a, b, c, d"
OutName,5412 Falsbridge Drive NE,Calgary,Alberta,T3J 3E9,99.99,77.77,5.0,"a, b, c, d"
OutName,Z - 116 Wyckham House,Calgary,Alberta,T3E 6K6,99.99,77.77,5.0,"a, b, c, d"
OutName,"1805, 1632 - 14th Avenue NW",Calgary,Alberta,T2N 1M7,99.99,77.77,5.0,"a, b, c, d"
OutName,"#404, 19489 Seton Crescent SE",Calgary,Alberta,,99.99,77.77,5.0,"a, b, c, d"
OutName,"120, 296 Shawville Blvd. SE",Calgary,Alberta,T2Y 3S4,99.99,77.77,5.0,"a, b, c, d"
OutName,"101, 5222 - 130 Avenue SE",Calgary,Alberta,T2Z 0G4,99.99,77.77,5.0,"a, b, c, d"
OutName,"96D, 100 Anderson Road",Calgary,Alberta,T2J 3V1,99.99,77.77,5.0,"a, b, c, d"
OutName,"4104, 15 Sunpark Plaza SE",Calgary,Alberta,T2X 0M5,99.99,77.77,5.0,"a, b, c, d"
OutName,"F112, 2625 - 32 Street NE",Calgary,Alberta,T1Y 5T4,99.99,77.77,5.0,"a, b, c, d"
OutName,3202 - 32 Street NE,Calgary,Alberta,T1Y 6J7,99.99,77.77,5.0,"a, b, c, d"
OutName,"B10, 1200 - 37 Street SW",Calgary,Alberta,T3C 1S2,99.99,77.77,5.0,"a, b, c, d"
OutName,141B Stewart Green SW,Calgary,Alberta,T3H 3C8,99.99,77.77,5.0,"a, b, c, d"
OutName,"#132, 6800 - 48 Avenue",Camrose,Alberta,T4V 4T1,99.99,77.77,5.0,"a, b, c, d"
OutName,"Unit 3,300 - 5TH Avenue West",Cochrane,Alberta,T4C 2E3,99.99,77.77,5.0,"a, b, c, d"
OutName,"#173, 8330 - 82 Avenue",Edmonton,Alberta,T6C 4E3,99.99,77.77,5.0,"a, b, c, d"
OutName,6819 -177 Street,Edmonton,Alberta,T5T 4K3,99.99,77.77,5.0,"a, b, c, d"
OutName,"277, 10155 - 102 Street",Edmonton,Alberta,T5J 4G8,99.99,77.77,5.0,"a, b, c, d"
OutName,Unit 15L Edmonton City Centre East,Edmonton,Alberta,T5J 2Y7,99.99,77.77,5.0,"a, b, c, d"
OutName,8912 - 112 Street NW,Edmonton,Alberta,T6G 2C5,99.99,77.77,5.0,"a, b, c, d"
OutName,"411, 109 Street &amp; Kingsway Avenue",Edmonton,Alberta,T5G 3A6,99.99,77.77,5.0,"a, b, c, d"
OutName,276 Londonderry Mall,Edmonton,Alberta,T5C 3C8,99.99,77.77,5.0,"a, b, c, d"
OutName,11511 - 104 Avenue,Edmonton,Alberta,T5K 2S2,99.99,77.77,5.0,"a, b, c, d"
OutName,"5509, 23rd Avenue",Edmonton,Alberta,T6L 7B9,99.99,77.77,5.0,"a, b, c, d"
OutName,"515, 2331 - 66 Street",Edmonton,Alberta,T6K 4B5,99.99,77.77,5.0,"a, b, c, d"
