Province,StationID,Name,Latitude,Longitude,Postal Code,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 2:00,2018,8,22,2:00,16.4,,14.8,,90,,32,,7,,,,95.48,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 3:00,2018,8,22,3:00,16.3,,14.8,,91,,28,,5,,,,95.54,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 4:00,2018,8,22,4:00,16.2,,14.5,,90,,31,,5,,,,95.59,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 5:00,2018,8,22,5:00,15.6,,14.2,,91,,28,,5,,,,95.66,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 6:00,2018,8,22,6:00,15.7,,14,,90,,30,,5,,,,95.76,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 7:00,2018,8,22,7:00,15.3,,13.4,,89,,29,,7,,,,95.89,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 8:00,2018,8,22,8:00,14.5,,12.9,,90,,28,,5,,,,95.97,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 9:00,2018,8,22,9:00,14.1,,12.3,,89,,28,,7,,,,96.07,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 10:00,2018,8,22,10:00,14.5,,12.3,,86,,30,,5,,,,96.13,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 11:00,2018,8,22,11:00,15.3,,12.1,,81,,32,,5,,,,96.19,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 12:00,2018,8,22,12:00,15.7,,11.5,,76,,31,,5,,,,96.23,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 13:00,2018,8,22,13:00,15.9,,11.4,,74,,33,,5,,,,96.27,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 14:00,2018,8,22,14:00,15.8,,11,,73,,33,,7,,,,96.33,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 15:00,2018,8,22,15:00,16.9,,10.4,,65,,35,,6,,,,96.35,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 16:00,2018,8,22,16:00,17,,7.9,,55,,34,,6,,,,96.37,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 17:00,2018,8,22,17:00,17.2,,6.7,,50,,32,,5,,,,96.43,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 18:00,2018,8,22,18:00,14.8,,8.3,,65,,0,,1,,,,96.48,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 19:00,2018,8,22,19:00,11.7,,8.7,,82,,,,0,,,,96.53,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 20:00,2018,8,22,20:00,10.2,,8.3,,88,,,,0,,,,96.59,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 21:00,2018,8,22,21:00,9.2,,7.7,,90,,,,0,,,,96.63,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 22:00,2018,8,22,22:00,8.4,,7.1,,91,,,,0,,,,96.65,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/22/2018 23:00,2018,8,22,23:00,7.8,,6.5,,92,,,,0,,,,96.63,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 0:00,2018,8,23,0:00,7.7,,6.5,,92,,,,0,,,,96.64,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 1:00,2018,8,23,1:00,6.7,,5.5,,92,,,,0,,,,96.63,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 2:00,2018,8,23,2:00,6.3,,5.2,,93,,,,0,,,,96.63,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 3:00,2018,8,23,3:00,5.8,,4.7,,93,,,,0,,,,96.64,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 4:00,2018,8,23,4:00,5.4,,4.4,,93,,,,0,,,,96.68,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 5:00,2018,8,23,5:00,5,,4,,94,,,,0,,,,96.69,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 6:00,2018,8,23,6:00,5.1,,4.2,,94,,,,0,,,,96.73,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 7:00,2018,8,23,7:00,7.3,,6.3,,94,,,,0,,,,96.77,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 8:00,2018,8,23,8:00,12.1,,10.5,,90,,,,0,,,,96.78,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 9:00,2018,8,23,9:00,17.8,,12.3,,70,,24,,5,,,,96.8,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 10:00,2018,8,23,10:00,19.8,,11.3,,58,,25,,4,,,,96.81,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 11:00,2018,8,23,11:00,21.2,,9,,46,,26,,5,,,,96.8,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 12:00,2018,8,23,12:00,22.7,,9.7,,44,,23,,8,,,,96.75,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 13:00,2018,8,23,13:00,23.7,,10.7,,44,,27,,7,,,,96.7,,25,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 14:00,2018,8,23,14:00,24,,10.6,,43,,24,,10,,,,96.68,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 15:00,2018,8,23,15:00,23.9,,10.7,,43,,25,,8,,,,96.65,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 16:00,2018,8,23,16:00,23.6,,12.8,,51,,26,,8,,,,96.64,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 17:00,2018,8,23,17:00,22.8,,12.5,,52,,27,,6,,,,96.66,,25,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 18:00,2018,8,23,18:00,21.4,,13.4,,61,,26,,5,,,,96.7,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 19:00,2018,8,23,19:00,19.7,,13.8,,69,,27,,4,,,,96.78,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 20:00,2018,8,23,20:00,16.9,,13,,78,,0,,1,,,,96.86,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 21:00,2018,8,23,21:00,16.1,,13.3,,83,,27,,1,,,,96.91,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 22:00,2018,8,23,22:00,15.3,,13.1,,87,,0,,1,,,,96.94,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/23/2018 23:00,2018,8,23,23:00,15.2,,13.1,,87,,27,,2,,,,96.99,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 0:00,2018,8,24,0:00,15,,12.8,,87,,25,,3,,,,97.01,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 1:00,2018,8,24,1:00,14.7,,12.8,,88,,25,,3,,,,97.03,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 2:00,2018,8,24,2:00,13.7,,11.9,,89,,0,,1,,,,97.07,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 3:00,2018,8,24,3:00,12.2,,10.7,,91,,,,0,,,,97.1,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 4:00,2018,8,24,4:00,11.1,,9.7,,91,,,,0,,,,97.13,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 5:00,2018,8,24,5:00,10.2,,8.9,,92,,,,0,,,,97.16,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 6:00,2018,8,24,6:00,10,,8.8,,92,,,,0,,,,97.2,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 7:00,2018,8,24,7:00,12.1,,10.9,,92,,,,0,,,,97.25,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 8:00,2018,8,24,8:00,17.6,,15.2,,86,,24,,3,,,,97.27,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 9:00,2018,8,24,9:00,20.5,,15.1,,71,,23,,4,,,,97.32,,25,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 10:00,2018,8,24,10:00,22.9,,13.9,,57,,24,,6,,,,97.34,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 11:00,2018,8,24,11:00,23.3,,11.7,,48,,26,,6,,,,97.35,,25,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 12:00,2018,8,24,12:00,25,,11.3,,42,,24,,10,,,,97.32,,27,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 13:00,2018,8,24,13:00,25.1,,10.5,,40,,24,,8,,,,97.31,,27,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 14:00,2018,8,24,14:00,24,,9.7,,40,,27,,9,,,,97.3,,25,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 15:00,2018,8,24,15:00,24.8,,8.8,,36,,25,,9,,,,97.27,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 16:00,2018,8,24,16:00,24.6,,10.8,,42,,24,,7,,,,97.27,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 17:00,2018,8,24,17:00,23.8,,12,,48,,23,,5,,,,97.27,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 18:00,2018,8,24,18:00,22.3,,12.9,,56,,21,,2,,,,97.26,,25,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 19:00,2018,8,24,19:00,18.7,,13.8,,73,,,,0,,,,97.3,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 20:00,2018,8,24,20:00,16.2,,13,,81,,,,0,,,,97.34,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 21:00,2018,8,24,21:00,15.3,,13,,86,,,,0,,,,97.36,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 22:00,2018,8,24,22:00,14.5,,12.4,,87,,,,0,,,,97.38,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/24/2018 23:00,2018,8,24,23:00,14,,12.2,,88,,,,0,,,,97.4,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 0:00,2018,8,25,0:00,13.6,,11.8,,89,,,,0,,,,97.41,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 1:00,2018,8,25,1:00,13.5,,11.8,,90,,,,0,,,,97.4,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 2:00,2018,8,25,2:00,13.2,,11.6,,90,,,,0,,,,97.39,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 3:00,2018,8,25,3:00,13,,11.5,,90,,,,0,,,,97.39,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 4:00,2018,8,25,4:00,12.8,,11.3,,91,,,,0,,,,97.38,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 5:00,2018,8,25,5:00,12.7,,11.3,,91,,,,0,,,,97.36,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 6:00,2018,8,25,6:00,12.8,,11.4,,91,,,,0,,,,97.36,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 7:00,2018,8,25,7:00,14.7,,13.2,,91,,,,0,,,,97.33,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 8:00,2018,8,25,8:00,17.7,,15.4,,86,,27,,1,,,,97.27,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 9:00,2018,8,25,9:00,20.4,,14.6,,69,,21,,2,,,,97.28,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 10:00,2018,8,25,10:00,20.8,,14.4,,67,,14,,5,,,,97.27,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 11:00,2018,8,25,11:00,22.1,,15.2,,65,,14,,5,,,,97.22,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 12:00,2018,8,25,12:00,22.7,,15.8,,65,,15,,7,,,,97.15,,27,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 13:00,2018,8,25,13:00,21.6,,16.3,,72,,14,,5,,,,97.12,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 14:00,2018,8,25,14:00,19.9,,17.6,,86,,13,,4,,,,97.12,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 15:00,2018,8,25,15:00,19.3,,17.1,,87,,18,,3,,,,97.13,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 16:00,2018,8,25,16:00,19.4,,17.6,,89,,21,,3,,,,97.11,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 17:00,2018,8,25,17:00,18.8,,17.1,,90,,19,,2,,,,97.07,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 18:00,2018,8,25,18:00,18.8,,17,,89,,18,,4,,,,97.02,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 19:00,2018,8,25,19:00,18.6,,16.8,,89,,21,,4,,,,97.02,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 20:00,2018,8,25,20:00,18.4,,16.6,,89,,21,,3,,,,97.02,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 21:00,2018,8,25,21:00,18.2,,16.5,,90,,13,,3,,,,96.96,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 22:00,2018,8,25,22:00,18.1,,16.5,,90,,21,,1,,,,96.96,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/25/2018 23:00,2018,8,25,23:00,18,,16.5,,91,,27,,1,,,,96.95,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 0:00,2018,8,26,0:00,18.2,,16.6,,91,,0,,1,,,,96.91,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 1:00,2018,8,26,1:00,18.1,,16.6,,91,,23,,2,,,,96.84,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 2:00,2018,8,26,2:00,18.2,,16.7,,91,,26,,1,,,,96.81,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 3:00,2018,8,26,3:00,18.5,,17,,91,,26,,2,,,,96.74,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 4:00,2018,8,26,4:00,18.7,,17.2,,91,,24,,2,,,,96.69,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 5:00,2018,8,26,5:00,18.7,,17.5,,92,,0,,1,,,,96.66,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 6:00,2018,8,26,6:00,18.9,,17.6,,92,,21,,2,,,,96.71,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 7:00,2018,8,26,7:00,19.3,,17.9,,92,,25,,2,,,,96.75,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 8:00,2018,8,26,8:00,20.1,,17.9,,87,,25,,4,,,,96.76,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 9:00,2018,8,26,9:00,20.7,,17.6,,82,,26,,6,,,,96.77,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 10:00,2018,8,26,10:00,20.5,,17.3,,82,,27,,4,,,,96.8,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 11:00,2018,8,26,11:00,20.4,,15.9,,75,,26,,6,,,,96.82,,25,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 12:00,2018,8,26,12:00,21.5,,16.5,,73,,28,,5,,,,96.81,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 13:00,2018,8,26,13:00,21.7,,15.5,,68,,26,,5,,,,96.83,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 14:00,2018,8,26,14:00,23,,15.7,,64,,29,,6,,,,96.83,,27,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 15:00,2018,8,26,15:00,23.9,,15.2,,59,,26,,8,,,,96.83,,28,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 16:00,2018,8,26,16:00,23.2,,15.7,,63,,27,,4,,,,96.86,,28,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 17:00,2018,8,26,17:00,22.3,,15.4,,65,,27,,5,,,,96.88,,27,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 18:00,2018,8,26,18:00,21.3,,16.7,,75,,0,,1,,,,96.88,,26,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,"tion Operator"",""Environment and Climate Change Canada - Meteorological Service of Canada",5.53,P0A,8/26/2018 19:00,2018,8,26,19:00,18.4,,16,,86,,,,0,,,,96.93,,,,,,NA
